ItemID,Name,ServingSize,Calories,TotalFat,SaturatedFat,Cholesterol,Sodium,TotalCarbohydrate,DietaryFiber,Sugars,Protein,Calcium,Iron,IsVegetarian,Ingredients,Allergens
82574a28-6d0d-4bbe-9252-f142b7bc67f7,Tomato Tart,8 x 6 Cut Serving,95.9941,7.1869,3.3954,7.5936,118.0839,6.1747,0.361,0.5403,2.8777,57.4601,0.6763,True,"Roma Tomato (Tomato), Pastry Puff 10"" x 15"" Sheets 20 Ct. (Enriched Bleached Flour (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Soybean Oil, Hydrogenated Palm Oil, Palm Oil, Contains 2% Or Less Of: Salt, Wheat Gluten, Dough Conditioner (Sodium Stearoyl Lactylate, Calcium Sulfate, L-Cysteine Hydrochloride), Mono- And Diglycerides, Monocalcium Phosphate, Colors Added (Annatto, Yellow #5, Yellow #6, Red #40), Artificial Flavor.), Cojack Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes, Annatto (Vegetable Color).), Grey Poupon Mustard (Distilled White Vinegar, Mustard Seed, Water, Salt, White Wine, Citric Acid, Tartaric Acid, Fruit Pectin, Sugar, Spices.), Sweet Basil, Oregano (Oregano)","['Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
923de590-b346-44f9-962d-dbec39f26ab5,Fried Rice,1/2 Cup Serving,179.9466,5.7051,0.7215,43.1215,444.8922,27.3479,1.0075,1.4986,3.7772,18.6675,1.687,True,"Water (Water), Rice Long Grain (Long Grain Rice Enriched With Iron (Ferric Orthophosphate), Niacin, Thiamin (Thiamin Mononitrate), And Folic Acid.), Egg Whole Frozen (Egg (Whole Frozen)), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Peas (12 x 2.5#) (Peas, Salt), Carrots Diced Frozen (Carrots), Diced Onion, Granulated Sugar (Sugar.), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Sauce Soy Mushroom 12 x 5# (Water, Soybeans, Sugar, Salt, Wheat Flour, Extract Of Mushroom, Sulfur Dioxide.)","['Eggs', 'Gluten', 'Soy', 'Vegetarian', 'Wheat']"
86a2c992-5c8c-4246-8d85-e6d1ca95b8d9,Vegan Mozzarella Cheese,Ounce,79.9456,5.9534,4.9895,0mg,250.0426,6.0101,0g,0g,0g,,,True,"Filtered Water, Coconut Oil, Modified Potato Starch, Modified Corn And Potato Starch, Sea Salt, Natural Vegan Flavor, Sorbic Acid Preservative, Beta Carotene Color, Powdered Cellulose Added To Prevent Caking.","['Coconut', 'Vegetarian', 'Vegan']"
1ccfb904-da2f-401f-93ec-ac69c27d0eda,Breaded Chicken Breast,Each,220.7749,10.0353,2.007,50.1761,622.1838,16.0564,2.007,2.007,17.0598,23.081,1.0036,False,"Chicken BB 5334 Breast Breaded 4 oz 10# (Skinless Boneless Chicken Breast Meat With Rib Meat, Water, Seasoning (Modified Food Starch, Carrageenan), Sugar, Seasoning (Salt, Onion Powder, Yeast Extract, Torula Yeast, Garlic Powder, Spices, Disodium Inosinate And Disodium Guanylate, Silicon Dioxide, Flavor (Hydrolyzed Soy Protein, Autolyzed Yeast Extract, Natural Flavor, Hydrolyzed Corn Protein, Natural Chicken Flavor, Maltodextrin, Chicken Fat, Salt, Silicon Dioxide, Safflower Oil, Thiamine Hydrochloride, Corn Syrup Solids, Disodium Guanylate, Disodium Inosinate), Paprika, Spice Extractives), Sodium Phosphates. Breaded With Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Wheat Flour, Sugar, Salt, Leavening (Sodium Bicarbonate, Sodium Aluminum Phosphate, Monocalcium Phosphate), Nonfat Dry Milk, Spices, Whole Egg Solids (Dried Whole Eggs, Corn Syrup Solids, Salt), Yeast Extract, Disodium Inosinate And Disodium Guanylate, Paprika, Extractives Of Turmeric.)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Wheat']"
f3b774a4-9099-4e58-b121-76ae9e1a213b,Sundried Tomato Pesto,1/2 cup,221.3385,16.6429,3.4402,7.7961,1286.2313,14.9065,2.4156,8.4559,4.4225,164.5514,1.6757,True,"Water (Water), Tomato Paste 6 x #10 (Tomato Paste, Citric Acid.), Tomato Sundried 5# (Sun-Dried Tomatoes, Salt. Contains 2% Or Less
Glucose Syrup, Citric Acid, Sulfur Dioxide (For
Color Retention), Potassium Sorbate.), Olive Oil (Extra Virgin Olive Oil.), Grated Parmesan Cheese (Grated Parmesan (Pasteurized Cow’s Milk, Salt, Enzymes), Powdered Cellulose Added To Prevent Caking.), Garlic (Garlic.), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Granulated Sugar (Sugar.), Black Pepper (Black Pepper), Fresh Basil (Fresh Basil), Oregano (Oregano)","['Milk', 'Vegetarian']"
ce7afeb2-773d-4c70-b1f1-2413d383399e,Biscuits,Biscuit,259.1321,12.9566,7.9733,0mg,657.797,29.8999,0.9867,1.9933,4.9833,29.8999,1.794,True,"Buttermilk Biscuit (Enriched Flour Bleached (Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Water, Vegetable Oil (Palm And/Or Palm Kernel Oil), Sugar, Buttermilk, Baking Soda, Salt, Sodium Aluminum Phosphate, Sodium Acid Pyrophosphate, Modified Corn Starch, Pectin, Whey Protein.)","['Gluten', 'Milk', 'Vegetarian', 'Wheat']"
cc54084f-367d-46bf-a247-1fbeccce5a48,Beef Stew,3/4 Cup,271.7518,16.7602,6.3618,55.0789,574.1777,12.4994,2.0847,2.7547,16.3213,19.1249,1.8256,False,"Water (Water), Carrots Diced Frozen (Carrots), Yellow Onion, Potato Cube 1/2"" (Potatoes, Dextrose, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color).), Peas (12 x 2.5#) (Peas, Salt), Margarine (Vegetable Oil Blend (Palm Oil And Soybean Oil), Water, Salt, Contains Less Than 2% Of Soy Lecithin, Vegetable Mono Diglycerides, Potassium Sorbate (A Preservative), Citric Acid, Natural Artificial Flavor, Beta Carotene (Color), Vitamin A Palmitate Added, Whey.), Yellow Onion, Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Base Beef No MSG (Roasted Beef And Concentrated Beef Stock, Salt, Hydrolyzed Soy, Corn, And Wheat Proteins, Maltodextrin, Autolyzed Yeast Extract, Palm Oil, Sugar, Caramel Color, Onion Powder, 2% Or Less Of Corn Oil, Disodium Inosinate, Disodium Guanylate, Modified Cornstarch, Natural Flavors, Lactic Acid.), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Flavor Gravy Kitchen Bouquet Gallon (Caramel Color (Sulfites), Water, Vegetable Base (Water, Carrots, Celery, Cabbage, Onion, Parsley, Turnips, Parsnips), Less Than 2% Of: Spices, Salt, Sodium Benzoate Added To Preserve Freshness.), Spice Pepper Black Ground 18 oz (Black Pepper), Beef Sirloin Diced 1"" (Boneless Beef Bottom Sirloin Butt.)","['Gluten', 'Milk', 'Soy', 'Wheat']"
3b3bd607-7e34-40b5-a07d-f328e88f5827,Make Your Own Mac and Cheese Bar,,,,,,,,,,,,,False,,[]
1daf99bc-9fce-4f3e-a1f2-e5f72474ee84,Mayonnaise,Tablespoon,103.1681,11.3336,1.7217,4.6678,85.2016,0.1179,0.0002,0.1125,0.1313,0.8706,0.0226,True,"Soybean Oil, Vinegar, Eggs, Water, Salt, Egg Yolks, Sugar, Calcium Disodium EDTA (To Protect Flavor), Dried Garlic, Dried Onions, Natural Flavor.","['Eggs', 'Soy', 'Vegetarian']"
21d7970b-d0b6-49a7-809f-218b1426c773,Chocolate Chip Pancakes,2 Per Serving,409.7261,14.7464,7.4666,11.6664,501.6579,68.3654,2.4266,30.8461,7.0932,34.9993,5.3572,True,"Water (Water), Pancake Mix Buttermilk (Enriched Flour Bleached (Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Degermed Yellow Corn Meal, Dextrose, Modified Whey, Sugar, Soybean Oil, Leavening (Baking Soda, Sodium Aluminum Phosphate), Defatted Soy Flour, Palm Oil, Buttermilk, Salt, Egg Yolk With Sodium Silicoaluminate, Soy Lecithin, Potassium Chloride, Citric Acid, Annatto And Turmeric Extract Color.), Mini Chocolate Chips (Semi-Sweet Chocolate (Sugar, Chocolate, Cocoa Butter, Milk Fat, Soy Lecithin, Natural Flavor, Milk).)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
1e4698a5-3321-4c05-95f8-a8510055643a,GF Plain Bagel,Each,250.0,8.0,0.5,0mg,380.0,38.0,0.99,4.0,6.0,60.0,0.6,True,"Water, Brown Rice Flour (Rice Flour, Rice Bran With Germ), Tapioca Starch, Canola Oil, Egg Whites, Potato Starch, Sugar, Tapioca Maltodextrin, Tapioca Syrup, Pea Protein, Contains Less Than 2% Of The Following: Xanthan Gum, Salt, Yeast, Cultured Corn Syrup Solids, Citric Acid (Mold Inhibitor), Enzymes.","['Eggs', 'Vegetarian']"
4452cbda-c017-42d7-a708-ffec8d43a055,Pepperoni,8 Slices,141.7475,13.2298,4.7249,28.3495,529.1907,0g,0g,0g,4.7249,,,False,"BHA, BHT With Citric Acid Added To Help Protect Flavor, Pork And Beef, Salt, Contains 2% Or Less Of: Water, Dextrose, Spices, Lactic Acid Starter Culture, Oleoresin Of Paprika, Garlic Powder, Sodium Nitrite, Citric Acid, BHA, BHT.",[]
d2610609-333a-4b5f-9080-dbc40805991a,Whipped Butter,Tablespoon,101.633,11.4971,7.2816,30.4757,81.6466,0.0085,0g,0g,0.1276,3.4019,0.0028,True,"Butter Solids (Pasteurized Cream, Salt)","['Milk', 'Vegetarian']"
12916c03-0182-4fa9-b60b-c39b7603a341,Beef Chuck Pot Roast With Vegetables,Serving,306.4922,15.3198,7.1838,63.6388,279.6775,24.1339,3.4198,3.5745,18.6716,36.9255,2.7934,False,"Beef Chuck Roll Raw Bnls 3/24# Avg (Beef Chuck Roll), Potato Red B Size Quartered, Water (Water), Baby Carrots (Carrots), Onion Pearl, Peas (12 x 2.5#) (Peas, Salt), Butter Solids (Pasteurized Cream, Salt), Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda), Spice Garlic Salt (Salt, Dehydrated Garlic, Less Than 2% Silicon Dioxide To Prevent Caking), Spice Pepper Black Coarse Grind 5# (Black Pepper), Pan Juices","['Gluten', 'Milk', 'Wheat']"
768ff5e1-f3e3-4845-a89c-75df2d6a67d2,Sausage Pizza,12 Cut Serving,138.0201,4.5473,2.179,9.6897,269.6471,18.0943,0.8078,1.4501,5.8569,71.6247,1.1149,False,"Dough Pizza Sheeted 10"" (Enriched Flour (Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Soybean Oil, Yeast, Dry Malt (Malted Barley Flour, Wheat Flour, Dextrose), Salt, Sugar, Baking Powder (Corn Starch, Sodium Bicarbonate, Sodium Acid Pyrophosphate, Sodium Aluminum Phosphate), Dough Improver (Wheat Flour, Monocalcium Phosphate, Corn Starch, Salt, Mono- And- Diglycerides, Contains 2% Or Less Of: Ascorbic Acid, Potassium Iodate & Enzyme).), Cheese Blend Ford Pizza (Cheese New York Blend (Low-Moisture Whole Milk Mozzarella Cheese (Cultured Pasteurized Milk, Salt,
Enzymes), Low-Moisture Part-Skim Mozzarella Cheese (Cultured Pasteurized Part-Skim
Milk, Salt, Enzymes).), Cheese Asiago Shredded (Asiago Cheese (Pasteurized Milk, Cheese Cultures, Salt, Enzymes), Powdered Cellulose (To Prevent Caking).)), Sausage Pork Crumble (Pork, Water, Textured Vegetable Protein Soy Flour, Soy Protein Concentrate, Isolated Soy Protein, Caramel Color, Seasoning Sugar, Spices, Salt, Sodium Phosphates.), Pizza Sauce (Vine Ripened Fresh Tomatoes, Blend of Extra Virgin Olive Oil And Sunflower Oil, Salt, Oregano, Granulated Garlic, Black Pepper, And Naturally Derived Citric Acid.), Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Flour Semolina Gold Medal 50# (Semolina (Wheat), Niacin, Ferrous Sulfate, Thiamine Mononitrate, Riboflavin, Folic Acid.)","['Gluten', 'Milk', 'Soy', 'Wheat']"
a92c1b04-bc3c-42a0-80f8-58dc8a0fa90c,English Muffin,Muffin,129.3135,0.9947,0g,0mg,238.7326,24.868,0.9947,0.9947,3.9789,56.699,0.9947,True,"Enriched Wheat Flour (Wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Yeast, Contains Less Than 2% Of: Ascorbic Acid, Calcium Propionate And Potassium Sorbate (Preservatives), Fumaric Acid, Yellow Corn Flour, Yellow Cornmeal, Datem, Calcium Silicate, Enzymes, Salt, Soybean Oil, Sugar, Citric Acid, Wheat Gluten, Vinegar.","['Gluten', 'Soy', 'Vegetarian', 'Vegan', 'Wheat']"
f55b6690-f347-418a-9937-be02775e5b1b,Parstock Hill MYO Yogurt Bar,,,,,,,,,,,,,False,,[]
6267d700-7bb0-4b0c-a3e6-01e7709d28cd,Balsamic Glaze,Ounce,70.0235,0g,0g,0mg,0mg,16.0054,0g,8.0027,0g,,,True,"Balsamic Vinegar Of Modena ""Aceto Balsamico Di Modena IGP"" 70 Wine Vinegar, Concentrated Grape Must, Caramel Color, Glucose Syrup, Sugar, Modified Corn Starch, Xanthan Gum. Contains: Sulfites.","['Vegetarian', 'Vegan']"
e82aa466-bfe9-4cb4-b02c-25d5bf30c183,Cheddar Cheese Sauce,1/4 Cup Serving,70.0164,5.0012,2.5006,0mg,570.1336,6.0014,0g,1.0002,0g,,,True,"Water, Cheese Whey, Palm Oil, Modified Food Starch, Maltodextrin. Contains 2% Or Less Of Each Of The Following: Sodium Phosphates, Salt, Cheddar Cheese (Pasteurized Milk, Cultures, Salt, Enzymes), Lactic Acid, Vinegar, Sodium Stearoyl Lactylate, Skim Milk, Citric Acid, Sodium Acid Pyrophosphate, Mono- And Diglycerides, Sodium Citrate, Sodium Hexametaphosphate, Butterfat, Phosphoric Acid, Autolyzed Yeast Extract, Natural Flavors, Cream, Annatto Extract (Color), Paprika Extract (Color). Beta Apocarotenal (Color).","['Milk', 'Vegetarian']"
35f8ace1-5a55-4be2-9a57-7166721db4b5,Whipped Cream Cheese,Tablespoon,33.3474,3.3014,1.8875,9.4589,54.4516,0.5209,0g,0.4687,0.5052,20.0926,0.0005,True,"Cream Cheese (Pasteurized Milk And Cream, Whey Protein Concentrate, Whey, Salt, Carob Bean Gum, Xanthan Gum, Guar Gum, Natamycin A Natural Mold Inhibitor, Vitamin A Palmitate, Cheese Culture.), 2% Milk","['Milk', 'Vegetarian']"
de103aad-4c82-4d7d-8b10-14af1939d5a2,Quiche Lorraine,8 Cut Serving,316.1742,21.0857,10.3251,122.2306,491.9256,14.653,0.0342,1.0423,13.2139,232.3112,0.3372,False,"Cream Half & Half Fresh (Milk, Cream, Sodium Citrate, Sodium Phosphate.), Egg Scrambled Mix Frozen (Whole Eggs, Reconstituted Nonfat Dry Milk, Egg Whites, Corn Oil, Salt, Xanthan Gum, Citric Acid, Natural Flavoring, Annatto (A Natural Color).), Pie Shell Raw 10"" (Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Shortening (Interesterified Soybean Oil, Fully Hydrogenated Cottonseed Oil), Water, Contains 2% Or Less: White Grape Juice Concentrate, Salt, Citrus Fiber, Xanthan Gum.), Shredded Swiss Cheese (Pasteurized Part-Skim Milk, Cheese Culture, Salt, Enzymes, Potato Starch (Anti-Caking), Cellulose (Anti-Caking)), Bacon Bits (Bacon Cured With Water, Salt, Sugar, Sodium Erythorbate, Sodium Nitrite. May Also Contain Dextrose, Flavoring, Honey, Dehydrated Pork Broth, Potassium Chloride, Potassium Lactate, Smoke Flavoring, Sodium Diacetate, Sodium Phosphate.), Spice Mustard Ground, Ground White Pepper","['Eggs', 'Gluten', 'Milk', 'Soy', 'Wheat']"
7082d915-1bd6-4601-9927-87579e38667f,Butternut Squash with Honey and Thyme,4 oz Serving,113.2593,5.1393,0.4186,0mg,374.5395,18.3879,1.6542,16.2647,1.0551,38.7268,0.671,True,"Honey (Honey), Brown Sugar (Sugar, Cane Molasses), Canola/Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Spice Thyme Leaf (Thyme Leaves), Squash Butternut Diced 3/4"" 5#",['Vegetarian']
539c91e8-0045-4a65-bbf7-747d8e846978,Shredded Cheddar & Mont. Jack Cheese,Ounce,106.02,8.53,5.05,26.6,192.78,0.78,0g,0g,6.49,247.0,0.18,True,"Pasteurized Milk, Cheese Cultures, Salt, Enzymes And Annatto (A Natural Vegetable Color) Cellulose Added To Prevent Caking.","['Milk', 'Vegetarian']"
48580a75-c5fc-4e98-8e7a-83e8f63f6310,Oatmeal Raisin Cookie,Cookie,111.3719,4.0499,1.5187,5.0623,121.4966,18.2245,1.0125,10.1247,1.0125,8.0998,1.0125,True,"Dough Cookie Oatmeal Raisin 1 oz (Sugar, Enriched Bleached Flour (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Margarine (Palm Oil, Water, Soybean Oil, Contains 2% Or Less Of: Salt, Mono- And Diglycerides, Natural Flavor (Contains Milk), Citric Acid, Vitamin A Palmitate Added, Beta Carotene (Color), Oats, Raisins (Raisins, Sunflower Oil), Eggs, Molasses, Dextrose, Water, Contains 2% Or Less Of: Pregelatinized Wheat Starch, Baking Soda, Salt, Cinnamon, Defatted Soy Flour.)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
88898aba-59e5-418d-843a-aca810904b5d,Green Peppers and Onions,Ounce,32.8429,2.8205,1.1505,0mg,28.7436,1.7567,0.4362,0.8375,0.2496,4.1319,0.0716,True,"Green Pepper (Green Pepper), Yellow Onion, Margarine (Vegetable Oil Blend (Palm Oil And Soybean Oil), Water, Salt, Contains Less Than 2% Of Soy Lecithin, Vegetable Mono Diglycerides, Potassium Sorbate (A Preservative), Citric Acid, Natural Artificial Flavor, Beta Carotene (Color), Vitamin A Palmitate Added, Whey.)","['Milk', 'Soy', 'Vegetarian']"
78afe7d8-073e-44c6-844e-49117c09b125,Chocolate Chip Banana Bread,Slice,202.629,9.0761,1.5974,22.3755,141.082,28.5511,1.1816,16.1517,2.4648,33.3593,1.258,True,"Banana, >or Pulp=, Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Granulated Sugar (Sugar.), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Egg Whole Frozen (Egg (Whole Frozen)), Chocolate Chips Semisweet (Semi-Sweet Chocolate (Sugar, Chocolate, Cocoa Butter, Milk Fat, Soy Lecithin, Natural Flavor, Milk).), Baking Powder 4 x 10# (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Corn Starch, Monocalcium Phosphate), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Baking Soda 24 x 1# (Sodium Bicarbonate)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
06f4b994-4b59-4144-9c63-bf9089187e77,Greek Mozzarella Pollock,Piece,176.5627,8.8289,2.7878,77.0227,527.3714,2.6321,0.3232,0.5679,23.3664,178.106,0.1523,False,"Pollock Alaskan Fillet 4.2oz (Alaska Pollock, Water, Contains 2% Or Less Of: Potato Starch, Calcium Chloride, Sodium Alginate, Baking Soda.), Grape Tomatoes (Tomato), Cheese Mozzarella Shredded (Low-Moisture Mozzarella Cheese (Pasteurized Milk, Cheese Cultures, Salt, Enzymes), Potato Starch, Corn Starch (To Prevent Caking), Powdered Cellulose (To Prevent Caking), Natamycin (A Natural Mold Inhibitor)), Grated Parmesan Cheese (Grated Parmesan (Pasteurized Cow’s Milk, Salt, Enzymes), Powdered Cellulose Added To Prevent Caking.), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Fresh Basil (Fresh Basil), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Spice Pepper Black Ground 18 oz (Black Pepper)","['Fish', 'Milk']"
635e0607-94bc-4145-97a8-e8b302d5b8b3,Taco Bar,,,,,,,,,,,,,False,,[]
7c03f6bc-3ce2-4df9-b189-eb9f3acb7bb1,Oatmeal and Pancake Toppers,serving,23.9883,0.3513,0.1977,1.0777,8.9124,4.8198,0.0445,4.1118,0.3386,13.013,0.0134,False,"Vanilla Yogurt (Cultured Grade A Low Fat Milk, Sugar, Modified Corn Starch. Contains 1% Or Less Of: Corn Starch, Natural Flavor, Potassium Sorbate Added To Maintain Freshness, Vitamin A Acetate, Vitamin D3.), Strawberry Yogurt (Cultured Grade A Low Fat Milk, Sugar, Modified Corn Starch. Contains 1% Or Less Of: Natural Flavor, Corn Starch, Citric Acid, Vegetable Juice (For Color), Potassium Sorbate Added To Maintain Freshness, Vitamin A Acetate, Vitamin D3.), Pancake Syrup (Corn Syrup, Water, Natural And Artificial Maple Flavor, Salt, Carboxymethyl Cellulose, Sodium Benzoate And Potassium Sorbate (As Preservatives), Caramel Color.), Brown Sugar (Sugar, Cane Molasses), Whipped Butter (Pasturized Cream, Salt), Raisins (Raisins), Powdered Sugar (Sugar, Carnauba Wax), Ground Cinnamon, Sugar Free Maple Pancake Syrup (Water, Sorbitol, Contains 2% Or Less Of: Cellulose Gum, Salt, Caramel Color, Xanthan Gum, Sorbic Acid And Sodium Benzoate (Preservatives), Acesulfame Potassium (Non Nutritive Sweetener), Natural And Artificial Flavor, Sodium Hexametaphosphate, Phosphoric Acid, Sucralose (Non Nutritive Sweetener).)",['Milk']
50509590-342b-49a4-912b-5fd158dbf8b4,Cheese Enchiladas,2 Piece Serving,532.9704,37.1585,18.5473,85.9411,988.301,24.3557,5.529,2.0516,25.6039,339.3106,1.643,True,"Enchilada Cheese Pepperjack 2oz (Filling: Pepper Jack Cheese [Monterey Jack Cheese With Jalapeno Peppers (Pasteurized Milk, Cheese Culture, Jalapeno Peppers, Salt, & Enzymes)].Whole Grain Corn Tortilla: White Whole Grain Corn Flour (White Corn Masa Flour, Propionic Acid (Preservative), Guar Gum, Cellulose Gum, Phosphoric Acid (Acidulant), And Enzymes (To Preserve Freshness)), Yellow Whole Grain Corn Flour (Yellow Corn Masa Flour, Trace Of Lime), Water.), Enchilada Sauce (Water (Water), Water (Water), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Tomato Paste 6 x #10 (Tomato Paste, Citric Acid.), Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Base Vegetable Mirepoix Sauteed 6 x 1# (Sauteed Vegetable Puree Mix (Carrots, Onions, Celery), Salt, Sugar, Maltodextrin, Corn Oil, Less Than 2% Of Yeast Extract, Water, Potato Starch, Xanthan Gum, Natural Flavors, Carrot Juice Concentrate.), Spice Chili Powder Mild 18 oz (Chili Pepper And Other Spices, Salt, Garlic), Vinegar Apple Cider (Made From The Juices Of Apples, Diluted With Water To A Uniform Pickling And Table Strength Of 5% (50 Grains) Acidity.), Ground Cumin (Cumin), Garlic Powder (Garlic Powder.), Cayenne Pepper (Red Pepper), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda), Oregano (Oregano)), Shredded Cheddar & Mont. Jack Cheese (Pasteurized Milk, Cheese Cultures, Salt, Enzymes And Annatto (A Natural Vegetable Color) Cellulose Added To Prevent Caking.), Sliced Black Olives (Olives, Water, Salt And Ferrous Gluconate (Color Stabilizer).), Tomatoes (Tomato), Green Onion (Onion Green), Shredded Lettuce (Lettuce), Cilantro (Cilantro)","['Gluten', 'Milk', 'Vegetarian', 'Wheat']"
1a5dd07f-834b-4465-8d4b-b2f4fcae7e01,Crinkle Cut Fries,4 oz Serving,126.3577,4.2119,0.5265,0mg,36.8544,18.9537,1.053,0g,2.106,,0.5265,True,"Potato French Fry Crinkle Cut (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, And/Or Sunflower), Contains 2% Or Less Of: Dextrose, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color).)","['Soy', 'Vegetarian', 'Vegan']"
569f7ddc-11ea-4dbd-ad26-7d49d814dff9,Strawberry Cheesecake French Toast,1 Slice Serving,192.1721,3.6162,1.2753,64.9225,289.0995,32.225,1.0258,9.2487,6.355,140.5204,1.3013,True,"Texas Toast (Enriched Flour [Unbleached Wheat Flour, Malted Barley Flour, Reduced Iron, Thiamine Mononitrate (Vitamin B1), Riboflavin (Vitamin B2), Niacin (Vitamin B3), Folic Acid], Water, Sugar, Yeast, Soybean Oil, Salt, Wheat Gluten, Vinegar, Calcium Propionate (A Preservative), Yellow Corn Flour, Monoglycerides, Annatto Extract And Turmeric Added For Color, Wheat Starch, Calcium Sulfate, Potassium Chloride, Sodium Stearoyl Lactylate, Calcium Phosphate, Ascorbic Acid, Sesame.), 2% Milk, Egg Whole Frozen (Egg (Whole Frozen)), Strawberry Syrup (Syrup Corn Light 4 x 1 Gallon (Corn Syrup, High Fructose Corn Syrup, Water, Salt, Natural And Artificial Vanilla Flavor.), Sliced Strawberries (Strawberries, Sugar.), Water (Water), Gel Clear Instant Corn Starch 50# (Corn Starch.)), Mix Cheesecake (Sugar, Dextrose, Buttermilk, Baker's Cheese (Skim Milk, Lactic Acid, Culture, BHA [Preservative]), Modified Tapioca Starch, Palm Kernel Oil, Corn Syrup Solids, Contains Less Than 2% Of: Propylene Glycol Monostearate, Sodium Caseinate, Acetylated Monoglycerides, Tetrasodium Pyrophosphate, Disodium Phosphate, Lactic Acid, Calcium Lactate, Salt, Mono- And Diglycerides, Artificial Flavor, Cellulose Gel, Yellow 5, Coconut Oil, Yellow 6, Natural Flavor.), Flavor Vanilla Imitation (Water, Caramel Color, Artifical Flavor, Citric Acid, Sodium Benzoate (Preservative).)","['Coconut', 'Eggs', 'Gluten', 'Milk', 'Sesame', 'Soy', 'Vegetarian', 'Wheat']"
